교통사고 당사자 번호,이름,성별,생년월일,면허유무,부상/사망 여부,음주 여부,사고직전 속도,대전시 사고 관리 번호,교통사고 날짜,교통사고 종류
285,박수정,남,2000.4.25,유,유,유,부상,음주운전,2022.4.22,101,2022H48,2022D82
286,이선우,여,1970.9.16,유,유,무,부상,과속,2022.5.29,90,2022H48,2022Z82
287,육지호,남,1974.5.26,유,유,무,부상,신호위반,2022.2.26,95,2022H48,2022B8
288,한서준,여,1978.6.21,유,유,유,부상,음주운전,2022.2.3,106,2022H48,2022B66
289,한지안,여,1984.5.30,유,유,무,사망,과속,2022.10.21,136,2022H48,2022J8
290,육민준,남,1990.11.17,유,유,무,부상,신호위반,2022.8.11,108,2022H48,2022H35
291,유하준,남,1968.9.10,유,유,무,부상,중앙선 침범,2022.11.1,113,2022H48,2022K1
292,육선우,남,1967.4.25,유,유,무,사망,중앙선 침범,2022.8.7,139,2022H48,2022H98
293,장시우,남,1993.6.14,유,유,무,부상,신호위반,2022.12.12,90,2022H48,2022L27
294,장준서,여,2002.12.31,유,유,유,부상,음주운전,2022.5.13,117,2022H48,2022Z74
295,황지원,남,1981.1.22,유,유,무,부상,신호위반,2022.5.10,99,2022H48,2022Z52
296,박서현,여,1996.1.20,유,유,무,부상,과속,2022.1.20,105,2022H48,2022A83
297,이도윤,여,1979.1.10,유,유,무,부상,중앙선 침범,2022.10.20,117,2022H48,2022J12
298,조준서,여,1981.7.3,유,유,유,부상,음주운전,2022.5.26,97,2022H48,2022Z94
299,노하은,여,1984.7.28,유,유,유,부상,음주운전,2022.3.4,90,2022H48,2022C67
300,곽지원,여,1991.11.1,유,유,무,부상,과속,2022.10.4,106,2022H48,2022J70
301,박지유,여,1995.3.22,유,유,무,사망,신호위반,2022.7.15,134,2022H48,2022G94
302,육하은,남,1983.11.18,유,유,유,사망,음주운전,2022.7.1,139,2022H48,2022G70
303,성시우,여,1993.9.22,유,유,유,부상,음주운전,2022.2.11,125,2022H48,2022B17
304,박도윤,여,1991.11.28,유,유,무,부상,과속,2022.8.3,113,2022H48,2022H20
305,황지민,남,1980.3.8,유,유,유,부상,음주운전,2022.2.5,99,2022H48,2022B86
306,황선우,남,1960.2.23,유,유,무,사망,중앙선 침범,2022.3.22,102,2022H48,2022C37
307,황지민,남,1989.3.2,유,유,무,사망,신호위반,2022.8.16,91,2022H48,2022H7
308,장하윤,남,1970.5.15,유,유,무,부상,중앙선 침범,2022.4.6,119,2022H48,2022D70
309,한서현,남,1974.10.23,유,유,유,사망,음주운전,2022.3.25,130,2022H48,2022C93
310,황지원,여,2000.9.4,유,유,무,부상,중앙선 침범,2022.7.17,105,2022H48,2022G2
311,정지민,여,1965.6.28,유,유,무,부상,과속,2022.4.9,97,2022H48,2022D33
312,이예준,여,1976.6.18,유,유,무,부상,신호위반,2022.4.10,95,2022H48,2022D78
313,유서연,여,1971.11.7,유,유,무,부상,신호위반,2022.9.18,116,2022H48,2022I36
314,한서연,여,1987.11.30,유,유,유,부상,음주운전,2022.1.30,113,2022H48,2022A54
315,성채원,여,1985.3.24,유,유,무,부상,신호위반,2022.9.19,90,2022H48,2022I53
316,최서윤,여,1972.1.6,유,유,유,사망,음주운전,2022.6.5,131,2022H48,2022F32
317,이도윤,여,1978.4.27,유,유,무,부상,신호위반,2022.12.25,120,2022H48,2022L65
318,조연우,남,1966.11.22,유,유,무,부상,과속,2022.1.10,99,2022H48,2022A43
319,장서현,남,1962.2.20,유,유,유,부상,음주운전,2022.1.2,107,2022H48,2022A61
320,이시우,남,1976.3.13,유,유,유,사망,음주운전,2022.2.3,136,2022H48,2022B18
321,한서연,여,1982.6.31,유,유,유,부상,음주운전,2022.3.28,98,2022H48,2022C96
322,이지후,남,1982.4.26,유,유,무,부상,과속,2022.3.8,116,2022H48,2022C95
323,박지민,남,2001.12.30,유,유,유,사망,음주운전,2022.9.25,137,2022H48,2022I58
324,성주원,여,1970.5.3,유,유,유,부상,음주운전,2022.10.4,117,2022H48,2022J19
325,정하윤,남,1981.3.31,유,유,유,부상,음주운전,2022.7.19,121,2022H48,2022G8
326,정지우,남,1997.7.27,유,유,무,부상,중앙선 침범,2022.5.5,115,2022H48,2022Z39
327,한연우,여,1998.2.26,유,유,무,부상,신호위반,2022.5.6,126,2022H48,2022Z4
328,육서연,여,1995.8.24,유,유,무,부상,신호위반,2022.6.22,95,2022H48,2022F32
329,육수정,여,1989.4.24,유,유,무,부상,과속,2022.8.23,95,2022H48,2022H12
330,이하윤,여,1990.4.15,유,유,무,부상,중앙선 침범,2022.7.18,106,2022H48,2022G21
331,노도윤,남,1998.1.28,유,유,무,부상,중앙선 침범,2022.11.20,98,2022H48,2022K17
332,이지우,남,1983.4.25,유,유,무,부상,신호위반,2022.11.6,94,2022H48,2022K56
333,정서연,남,1987.11.28,유,유,무,부상,과속,2022.4.12,118,2022H48,2022D99
334,유주원,여,2000.9.6,유,유,무,사망,중앙선 침범,2022.12.20,130,2022H48,2022L8
335,노하은,남,2001.7.3,유,유,무,부상,과속,2022.9.29,126,2022H48,2022I71
336,성시우,남,1981.4.4,유,유,무,부상,과속,2022.7.12,104,2022H48,2022G14
337,이지원,남,1964.2.21,유,유,무,부상,중앙선 침범,2022.4.25,95,2022H48,2022D33
338,곽지안,여,1972.8.8,유,유,유,사망,음주운전,2022.12.17,138,2022H48,2022L79
339,성하윤,여,1966.9.19,유,유,유,부상,음주운전,2022.11.20,90,2022H48,2022K28
340,이지유,여,1996.8.3,유,유,무,사망,과속,2022.12.3,138,2022H48,2022L85
341,유주원,남,1961.10.31,유,유,무,부상,신호위반,2022.11.6,118,2022H48,2022K83
342,조지호,남,1962.12.22,유,유,무,부상,신호위반,2022.9.1,99,2022H48,2022I6
343,황주원,남,1986.5.12,유,유,무,부상,과속,2022.6.5,95,2022H48,2022F39
344,이채은,여,1985.8.26,유,유,무,부상,중앙선 침범,2022.12.27,91,2022H48,2022L66
345,유선우,여,1964.7.6,유,유,무,부상,과속,2022.4.18,102,2022H48,2022D21
346,성예준,남,1960.6.16,유,유,유,부상,음주운전,2022.10.11,114,2022H48,2022J11
347,김채은,남,2002.9.21,유,유,무,부상,중앙선 침범,2022.12.9,105,2022H48,2022L43
348,김서윤,여,1998.8.29,유,유,유,부상,음주운전,2022.5.28,115,2022H48,2022Z63
349,장서준,여,1991.7.6,유,유,무,사망,신호위반,2022.7.27,133,2022H48,2022G66
350,박지유,남,1967.4.2,유,유,무,부상,과속,2022.12.26,91,2022H48,2022L22
351,곽준우,남,1964.11.20,유,유,유,부상,음주운전,2022.6.14,93,2022H48,2022F93
352,노준서,남,1969.3.30,유,유,유,사망,음주운전,2022.8.31,130,2022H48,2022H61
353,김채원,남,1987.2.25,유,유,무,부상,중앙선 침범,2022.2.31,126,2022H48,2022B3
354,육지우,남,1992.6.4,유,유,무,부상,신호위반,2022.3.1,127,2022H48,2022C2
355,유하준,여,1960.9.6,유,유,무,사망,과속,2022.9.23,134,2022H48,2022I40
356,박서준,여,1962.7.11,유,유,무,부상,신호위반,2022.4.13,117,2022H48,2022D3
357,조도윤,여,2000.12.26,유,유,무,부상,중앙선 침범,2022.12.17,111,2022H48,2022L89
358,김주원,남,1979.5.23,유,유,유,부상,음주운전,2022.6.29,117,2022H48,2022F62
359,성서현,남,2001.6.22,유,유,무,부상,중앙선 침범,2022.6.1,120,2022H48,2022F29
360,김도윤,여,1999.7.22,유,유,무,부상,중앙선 침범,2022.12.26,107,2022H48,2022L26
361,한민서,여,1995.7.2,유,유,무,사망,중앙선 침범,2022.2.5,114,2022H48,2022B4
362,정서현,남,1997.4.19,유,유,유,부상,음주운전,2022.10.26,106,2022H48,2022J71
363,황지원,여,1970.2.15,유,유,무,부상,신호위반,2022.1.4,111,2022H48,2022A33
364,최지후,남,1967.12.18,유,유,무,부상,신호위반,2022.4.6,97,2022H48,2022D57
365,유하준,남,1975.5.2,유,유,유,부상,음주운전,2022.10.21,90,2022H48,2022J82
366,황시우,여,1993.4.30,유,유,무,사망,중앙선 침범,2022.8.19,136,2022H48,2022H40
367,한지호,남,1999.7.28,유,유,무,부상,신호위반,2022.5.24,104,2022H48,2022Z85
368,최서현,남,1999.4.25,유,유,무,부상,신호위반,2022.3.27,100,2022H48,2022C14
369,이수정,여,1968.9.17,유,유,무,부상,중앙선 침범,2022.12.18,91,2022H48,2022L61
370,장예준,남,1969.2.4,유,유,유,부상,음주운전,2022.8.12,100,2022H48,2022H87
371,김예준,여,1985.10.26,유,유,유,부상,음주운전,2022.8.28,92,2022H48,2022H91
372,성지후,여,1985.9.7,유,유,무,부상,과속,2022.9.26,116,2022H48,2022I88
373,성주원,남,1969.4.24,유,유,무,사망,중앙선 침범,2022.10.3,101,2022H48,2022J84
374,조연우,남,2001.5.6,유,유,무,부상,과속,2022.12.18,94,2022H48,2022L61
375,육서현,남,1991.10.28,유,유,무,부상,과속,2022.5.27,104,2022H48,2022Z76
376,이수정,남,1986.4.13,유,유,유,부상,음주운전,2022.12.1,99,2022H48,2022L24
377,이서연,여,1988.11.3,유,유,무,사망,중앙선 침범,2022.8.11,138,2022H48,2022H21
378,조서진,남,2002.9.19,유,유,무,부상,중앙선 침범,2022.3.18,115,2022H48,2022C28
379,정주호,여,1991.6.13,유,유,무,부상,중앙선 침범,2022.6.16,111,2022H48,2022F50
380,조민준,남,1998.7.17,유,유,무,부상,중앙선 침범,2022.5.14,127,2022H48,2022Z33
381,최하윤,남,1979.11.17,유,유,무,부상,중앙선 침범,2022.9.14,111,2022H48,2022I67
382,육수정,여,1970.9.31,유,유,무,부상,중앙선 침범,2022.1.2,116,2022H48,2022A40
383,노하윤,남,1989.2.5,유,유,무,부상,중앙선 침범,2022.7.19,99,2022H48,2022G36
384,이준서,남,1982.1.4,유,유,무,부상,중앙선 침범,2022.4.9,123,2022H48,2022D4
385,최채원,여,1984.6.6,유,유,유,부상,음주운전,2022.7.11,97,2022H48,2022G2
386,곽서윤,여,1975.1.27,유,유,무,부상,과속,2022.11.12,117,2022H48,2022K44
387,이민서,남,1985.6.6,유,유,무,부상,신호위반,2022.5.4,121,2022H48,2022Z96
388,조민준,남,1985.9.7,유,유,무,부상,중앙선 침범,2022.3.13,112,2022H48,2022C27
389,최지유,남,1992.4.30,유,유,무,부상,과속,2022.12.12,109,2022H48,2022L39
390,박수정,여,1997.12.23,유,유,무,부상,신호위반,2022.7.10,98,2022H48,2022G52
391,박주호,남,1960.11.13,유,유,무,부상,신호위반,2022.1.8,101,2022H48,2022A91
392,박민서,여,1994.11.12,유,유,무,부상,과속,2022.5.5,108,2022H48,2022Z54
393,육서윤,여,1982.12.18,유,유,무,사망,중앙선 침범,2022.2.11,132,2022H48,2022B35
394,장시우,남,1962.1.5,유,유,무,부상,중앙선 침범,2022.7.25,98,2022H48,2022G2
395,정지민,여,1972.2.18,유,유,무,사망,과속,2022.10.3,131,2022H48,2022J98
396,성채은,여,1968.8.9,유,유,무,사망,신호위반,2022.9.18,118,2022H48,2022I14
397,박민준,여,1975.6.8,유,유,무,부상,신호위반,2022.9.4,116,2022H48,2022I14
398,유시우,남,1967.9.22,유,유,무,부상,신호위반,2022.11.1,95,2022H48,2022K37
399,한지우,남,1966.4.26,유,유,무,부상,신호위반,2022.5.23,106,2022H48,2022Z28
400,정윤서,여,1973.9.28,유,유,유,부상,음주운전,2022.2.12,123,2022H48,2022B84
401,한주원,남,2001.10.24,유,유,무,부상,과속,2022.9.17,117,2022H48,2022I36
402,최서준,남,1968.11.16,유,유,무,부상,중앙선 침범,2022.1.3,90,2022H48,2022A54
403,성시우,여,1961.3.5,유,유,유,부상,음주운전,2022.4.9,99,2022H48,2022D86
404,유시우,여,1982.4.28,유,유,유,부상,음주운전,2022.9.5,122,2022H48,2022I70
405,장서진,여,1992.4.8,유,유,무,부상,신호위반,2022.11.16,124,2022H48,2022K79
406,박주호,남,1995.11.6,유,유,무,부상,과속,2022.8.5,122,2022H48,2022H2
407,장주호,남,1982.8.28,유,유,무,부상,과속,2022.1.7,126,2022H48,2022A50
408,이준우,남,1994.4.30,유,유,무,사망,과속,2022.5.11,130,2022H48,2022Z89
409,정채원,여,1999.2.7,유,유,무,부상,신호위반,2022.8.15,116,2022H48,2022H28
410,이서준,여,1994.7.3,유,유,무,부상,과속,2022.8.17,93,2022H48,2022H42
411,박시우,여,1986.11.3,유,유,무,사망,중앙선 침범,2022.10.13,120,2022H48,2022J65
412,조지안,여,1978.5.18,유,유,무,부상,신호위반,2022.8.4,108,2022H48,2022H41
413,육채은,남,1997.4.8,유,유,유,부상,음주운전,2022.11.12,104,2022H48,2022K50
414,곽지민,남,1964.2.29,유,유,무,부상,신호위반,2022.12.31,110,2022H48,2022L75
415,곽지호,남,1962.8.17,유,유,유,부상,음주운전,2022.3.30,117,2022H48,2022C8
416,김준서,남,1968.11.14,유,유,유,부상,음주운전,2022.2.7,113,2022H48,2022B98
417,황지안,여,1966.6.25,유,유,무,부상,과속,2022.5.23,112,2022H48,2022Z72
418,정지민,남,1982.12.10,유,유,무,사망,과속,2022.6.4,134,2022H48,2022F20
419,최주원,여,1967.6.6,유,유,유,부상,음주운전,2022.11.27,128,2022H48,2022K11
420,육서현,여,1964.3.6,유,유,무,사망,과속,2022.7.26,92,2022H48,2022G72
421,황주원,남,1973.7.9,유,유,무,사망,신호위반,2022.4.30,127,2022H48,2022D60
422,유하은,여,1977.3.2,유,유,유,부상,음주운전,2022.5.16,125,2022H48,2022Z78
423,성지우,남,1981.6.6,유,유,무,부상,과속,2022.1.17,92,2022H48,2022A33
424,정지후,여,1988.1.10,유,유,무,사망,신호위반,2022.6.19,119,2022H48,2022F67
425,박서진,여,1969.4.3,유,유,무,사망,중앙선 침범,2022.8.27,133,2022H48,2022H60
426,박서준,여,1966.10.25,유,유,무,부상,신호위반,2022.11.14,111,2022H48,2022K42
427,유채은,남,1979.1.22,유,유,무,사망,중앙선 침범,2022.6.12,130,2022H48,2022F28
428,최민서,남,1963.3.29,유,유,무,사망,신호위반,2022.6.26,127,2022H48,2022F97
429,정주원,남,1965.12.15,유,유,무,사망,과속,2022.8.17,139,2022H48,2022H12
430,황지유,여,1979.2.31,유,유,무,사망,중앙선 침범,2022.2.29,135,2022H48,2022B93
431,노연우,남,1969.4.24,유,유,무,부상,과속,2022.10.1,92,2022H48,2022J40
432,노윤서,남,1973.9.4,유,유,무,사망,신호위반,2022.2.19,131,2022H48,2022B54
433,노지원,남,1973.11.27,유,유,유,부상,음주운전,2022.8.2,106,2022H48,2022H43
434,박지원,여,1981.3.29,유,유,무,사망,과속,2022.9.1,131,2022H48,2022I71
435,육민준,여,1987.11.1,유,유,무,부상,중앙선 침범,2022.3.14,109,2022H48,2022C40
436,정채원,여,1984.2.25,유,유,무,사망,과속,2022.4.13,134,2022H48,2022D38
437,황주호,남,1980.10.17,유,유,무,사망,중앙선 침범,2022.5.23,124,2022H48,2022Z70
438,곽지유,남,1978.7.22,유,유,유,부상,음주운전,2022.7.25,108,2022H48,2022G75
439,황지호,여,1963.5.11,유,유,유,사망,음주운전,2022.11.27,100,2022H48,2022K40
440,장민준,여,1960.9.7,유,유,무,부상,신호위반,2022.8.12,119,2022H48,2022H99
441,장시우,남,1966.6.12,유,유,유,부상,음주운전,2022.3.5,104,2022H48,2022C16
442,최서준,여,1976.2.12,유,유,무,부상,중앙선 침범,2022.11.15,104,2022H48,2022K64
443,조지민,남,2000.9.6,유,유,무,부상,과속,2022.1.24,126,2022H48,2022A48
444,한지민,남,1967.8.13,유,유,유,부상,음주운전,2022.1.6,125,2022H48,2022A82
445,장서준,남,1990.6.26,유,유,유,부상,음주운전,2022.5.5,107,2022H48,2022Z88
446,이지원,남,1975.1.31,유,유,유,부상,음주운전,2022.4.25,129,2022H48,2022D52
447,곽지유,남,1987.8.5,유,유,유,부상,음주운전,2022.9.11,126,2022H48,2022I29
448,최하윤,여,2001.7.21,유,유,무,부상,과속,2022.7.28,109,2022H48,2022G66
449,성지후,여,1966.3.22,유,유,유,부상,음주운전,2022.8.3,117,2022H48,2022H94
450,한준우,남,1984.3.21,유,유,무,부상,중앙선 침범,2022.6.14,95,2022H48,2022F2
451,김지호,남,1967.3.31,유,유,무,부상,과속,2022.10.26,126,2022H48,2022J12
452,한예준,남,1998.2.31,유,유,무,사망,중앙선 침범,2022.9.21,138,2022H48,2022I96
453,곽지원,여,1995.7.12,유,유,무,부상,과속,2022.4.24,97,2022H48,2022D8
454,최지안,남,1990.4.13,유,유,유,부상,음주운전,2022.2.15,123,2022H48,2022B63
455,이민서,여,1967.11.20,유,유,무,사망,과속,2022.9.6,133,2022H48,2022I21
456,노서연,남,1994.2.30,유,유,무,부상,과속,2022.2.3,125,2022H48,2022B85
457,장지우,남,1995.7.7,유,유,무,부상,신호위반,2022.8.21,113,2022H48,2022H45
458,김서준,여,1970.5.7,유,유,무,부상,중앙선 침범,2022.12.4,91,2022H48,2022L89
459,육윤서,여,1997.6.30,유,유,무,부상,과속,2022.3.6,101,2022H48,2022C79
460,이하준,남,1963.1.25,유,유,무,사망,과속,2022.1.31,135,2022H48,2022A54
461,곽지원,여,1985.4.17,유,유,무,부상,중앙선 침범,2022.5.17,101,2022H48,2022Z94
462,육지원,남,1990.4.14,유,유,무,사망,과속,2022.4.23,137,2022H48,2022D96
463,박윤서,여,1995.9.25,유,유,무,부상,중앙선 침범,2022.9.8,122,2022H48,2022I26
464,장지원,남,1967.5.13,유,유,무,부상,신호위반,2022.7.18,127,2022H48,2022G43
465,곽주호,여,1990.10.26,유,유,무,사망,신호위반,2022.3.14,139,2022H48,2022C72
466,김지민,남,1982.6.15,유,유,유,부상,음주운전,2022.4.9,94,2022H48,2022D12
467,한민준,여,1962.11.21,유,유,무,부상,신호위반,2022.11.11,124,2022H48,2022K84
468,노지유,여,1962.6.20,유,유,무,부상,신호위반,2022.9.15,122,2022H48,2022I99
469,장지유,여,1991.1.25,유,유,유,부상,음주운전,2022.12.6,118,2022H48,2022L33
470,박도윤,여,2001.7.1,유,유,무,부상,신호위반,2022.3.5,105,2022H48,2022C21
471,박윤서,여,1977.12.10,유,유,무,부상,과속,2022.6.16,91,2022H48,2022F37
472,조서준,여,1982.6.5,유,유,유,부상,음주운전,2022.5.9,99,2022H48,2022Z57
473,정지유,남,1976.1.16,유,유,유,부상,음주운전,2022.5.14,127,2022H48,2022Z14
474,노민서,여,1970.5.31,유,유,무,부상,신호위반,2022.9.21,108,2022H48,2022I28
475,성주원,남,1968.3.9,유,유,무,부상,중앙선 침범,2022.2.24,127,2022H48,2022B2
476,조도윤,남,1983.5.8,유,유,무,부상,중앙선 침범,2022.12.27,100,2022H48,2022L60
477,곽지우,여,1975.8.10,유,유,유,부상,음주운전,2022.6.30,98,2022H48,2022F67
478,곽예준,남,1966.2.8,유,유,무,부상,중앙선 침범,2022.12.4,92,2022H48,2022L61
479,김예준,여,1991.9.22,유,유,무,사망,신호위반,2022.7.30,134,2022H48,2022G38
480,조지안,여,1968.11.1,유,유,무,부상,과속,2022.10.27,125,2022H48,2022J57
481,정하은,남,1990.9.20,유,유,유,부상,음주운전,2022.6.1,90,2022H48,2022F47
482,곽하윤,남,1999.7.6,유,유,유,부상,음주운전,2022.5.13,103,2022H48,2022Z97
483,한하준,남,1982.8.18,유,유,유,부상,음주운전,2022.10.18,100,2022H48,2022J71
484,조채은,남,1967.8.16,유,유,무,부상,신호위반,2022.5.28,103,2022H48,2022Z7
485,성연우,남,2001.4.5,유,유,유,부상,음주운전,2022.8.2,108,2022H48,2022H60
486,정주호,여,1996.4.3,유,유,유,부상,음주운전,2022.6.15,123,2022H48,2022F5
487,황지원,여,1969.11.20,유,유,유,사망,음주운전,2022.6.4,137,2022H48,2022F89
488,유선우,여,1985.5.24,유,유,무,부상,중앙선 침범,2022.11.18,128,2022H48,2022K12
489,이서진,남,1973.3.10,유,유,무,부상,중앙선 침범,2022.3.24,101,2022H48,2022C92
490,황지우,남,1970.7.26,유,유,무,부상,중앙선 침범,2022.11.28,99,2022H48,2022K4
491,최주호,남,1988.5.19,유,유,무,사망,과속,2022.7.19,100,2022H48,2022G67
492,성민서,남,1978.6.3,유,유,무,부상,과속,2022.1.31,123,2022H48,2022A45
493,최시우,여,1974.9.18,유,유,무,사망,과속,2022.6.14,114,2022H48,2022F67
494,정연우,남,1999.6.3,유,유,무,사망,과속,2022.4.29,132,2022H48,2022D72
495,김예준,여,1990.11.22,유,유,무,부상,과속,2022.3.9,95,2022H48,2022C1
496,노윤서,남,1970.4.13,유,유,무,부상,중앙선 침범,2022.3.31,108,2022H48,2022C69
497,최준서,남,1988.8.23,유,유,무,부상,중앙선 침범,2022.6.26,124,2022H48,2022F43
498,황민서,남,1964.2.7,유,유,무,부상,중앙선 침범,2022.5.4,108,2022H48,2022Z85
499,김예준,남,1980.4.15,유,유,무,부상,과속,2022.3.2,116,2022H48,2022C93
500,김지우,남,1976.6.5,유,유,무,부상,과속,2022.3.28,97,2022H48,2022C54
501,곽선우,여,1983.7.5,유,유,무,부상,중앙선 침범,2022.12.6,99,2022H48,2022L30
502,조하은,여,1988.10.15,유,유,무,부상,중앙선 침범,2022.11.29,117,2022H48,2022K34
503,조지우,여,1969.4.19,유,유,무,부상,과속,2022.7.10,101,2022H48,2022G95
504,곽윤서,여,1989.7.14,유,유,유,사망,음주운전,2022.8.14,138,2022H48,2022H2
505,이서연,여,1970.8.31,유,유,유,부상,음주운전,2022.8.31,90,2022H48,2022H22
506,최준서,남,1979.11.9,유,유,무,사망,중앙선 침범,2022.12.21,135,2022H48,2022L64
507,조선우,여,1981.5.10,유,유,무,부상,중앙선 침범,2022.11.3,106,2022H48,2022K21
508,한지민,남,1997.11.19,유,유,무,부상,과속,2022.1.20,118,2022H48,2022A96
509,장지우,남,1989.2.7,유,유,유,부상,음주운전,2022.11.29,116,2022H48,2022K74
510,정채원,여,1991.2.27,유,유,무,부상,과속,2022.12.11,100,2022H48,2022L88
511,육주원,여,1988.7.9,유,유,무,사망,과속,2022.4.8,132,2022H48,2022D22
512,박하윤,여,1982.6.5,유,유,무,부상,과속,2022.1.24,91,2022H48,2022A54
513,이서진,여,1991.3.19,유,유,유,부상,음주운전,2022.7.4,115,2022H48,2022G29
514,곽윤서,남,1983.8.29,유,유,무,부상,신호위반,2022.6.4,90,2022H48,2022F65
515,조준우,남,1992.6.29,유,유,무,사망,과속,2022.9.1,132,2022H48,2022I93
516,성준우,남,1991.2.2,유,유,무,부상,과속,2022.10.10,127,2022H48,2022J14
517,유준우,여,1976.6.28,유,유,무,부상,중앙선 침범,2022.6.21,126,2022H48,2022F3
518,한채은,남,1977.6.2,유,유,유,부상,음주운전,2022.12.25,126,2022H48,2022L50
519,박윤서,여,1969.1.12,유,유,무,부상,신호위반,2022.12.17,127,2022H48,2022L9
520,육서준,여,1965.11.17,유,유,무,부상,과속,2022.6.20,106,2022H48,2022F34
521,황주원,남,1986.5.2,유,유,무,부상,중앙선 침범,2022.9.19,119,2022H48,2022I38
522,황준우,여,1981.9.16,유,유,무,부상,신호위반,2022.5.26,94,2022H48,2022Z9
523,정서진,남,1979.4.5,유,유,무,부상,중앙선 침범,2022.10.30,112,2022H48,2022J6
524,성도윤,남,1975.3.23,유,유,무,부상,중앙선 침범,2022.4.3,106,2022H48,2022D99
525,유도윤,남,1991.6.25,유,유,무,부상,신호위반,2022.11.20,90,2022H48,2022K18
526,김주원,여,1986.1.10,유,유,무,사망,과속,2022.3.16,107,2022H48,2022C34
527,최준우,여,1961.9.14,유,유,무,부상,과속,2022.3.14,96,2022H48,2022C4
528,유연우,남,1968.2.8,유,유,무,부상,과속,2022.4.11,118,2022H48,2022D88
529,이지민,남,1990.12.30,유,유,유,부상,음주운전,2022.2.30,98,2022H48,2022B48
530,성서현,여,1983.7.25,유,유,무,부상,중앙선 침범,2022.9.27,121,2022H48,2022I27
531,노지우,남,1966.5.12,유,유,무,부상,과속,2022.12.9,107,2022H48,2022L83
532,최민서,여,1991.3.20,유,유,무,사망,과속,2022.3.3,139,2022H48,2022C61
533,육채은,남,1960.11.21,유,유,무,부상,중앙선 침범,2022.12.4,91,2022H48,2022L17
534,성연우,여,1992.2.4,유,유,무,부상,신호위반,2022.1.22,111,2022H48,2022A17
535,장준서,남,2000.9.2,유,유,무,부상,중앙선 침범,2022.3.7,111,2022H48,2022C69
536,이지안,남,1963.6.24,유,유,무,사망,중앙선 침범,2022.5.8,113,2022H48,2022Z22
537,한하은,남,1961.3.10,유,유,무,부상,신호위반,2022.9.21,126,2022H48,2022I25
538,김민준,여,1986.6.6,유,유,무,사망,신호위반,2022.3.20,133,2022H48,2022C29
539,최지호,여,1969.10.3,유,유,무,부상,중앙선 침범,2022.6.11,104,2022H48,2022F78
540,황주호,남,1998.8.22,유,유,무,부상,신호위반,2022.9.17,96,2022H48,2022I69
541,성수정,여,1977.1.25,유,유,무,부상,신호위반,2022.8.3,127,2022H48,2022H47
542,성지유,여,1976.5.3,유,유,유,부상,음주운전,2022.12.14,111,2022H48,2022L34
543,한채원,여,1963.5.1,유,유,무,부상,과속,2022.4.26,95,2022H48,2022D97
544,한지우,남,1975.8.17,유,유,무,부상,신호위반,2022.10.30,105,2022H48,2022J67
545,곽하윤,여,1991.8.7,유,유,무,부상,신호위반,2022.9.8,94,2022H48,2022I34
546,유도윤,여,1982.1.10,유,유,무,부상,중앙선 침범,2022.11.5,90,2022H48,2022K31
547,이하준,남,1965.6.21,유,유,유,사망,음주운전,2022.10.3,126,2022H48,2022J57
548,조예준,남,1980.6.13,유,유,무,부상,과속,2022.4.2,93,2022H48,2022D40
549,조서연,남,1969.1.31,유,유,유,부상,음주운전,2022.3.22,125,2022H48,2022C59
550,박지민,남,1999.10.21,유,유,무,사망,신호위반,2022.10.6,136,2022H48,2022J74
551,한윤서,남,1976.10.25,유,유,무,부상,중앙선 침범,2022.2.9,110,2022H48,2022B97
552,유하은,여,1997.6.14,유,유,무,부상,신호위반,2022.7.7,124,2022H48,2022G13
553,한주원,여,1973.11.24,유,유,무,사망,과속,2022.1.19,115,2022H48,2022A9
554,장지유,여,1980.9.11,유,유,무,사망,과속,2022.10.1,124,2022H48,2022J4
555,장서연,남,1963.4.30,유,유,유,사망,음주운전,2022.11.20,135,2022H48,2022K34
556,황지호,여,1995.1.12,유,유,무,사망,신호위반,2022.8.13,133,2022H48,2022H58
557,박하준,남,1975.8.30,유,유,유,부상,음주운전,2022.9.4,108,2022H48,2022I20
558,육지안,여,1961.12.30,유,유,유,부상,음주운전,2022.7.12,91,2022H48,2022G25
559,최주원,남,1973.2.14,유,유,유,사망,음주운전,2022.7.3,139,2022H48,2022G54
560,육채은,남,1981.7.26,유,유,무,부상,과속,2022.5.6,113,2022H48,2022Z45
561,노지유,남,1993.12.14,유,유,무,사망,과속,2022.10.24,131,2022H48,2022J98
562,노윤서,남,1988.3.25,유,유,무,부상,신호위반,2022.12.11,128,2022H48,2022L98
563,노서현,여,1999.3.20,유,유,유,부상,음주운전,2022.9.19,116,2022H48,2022I89
564,김서현,여,2002.3.23,유,유,무,부상,신호위반,2022.3.15,122,2022H48,2022C27
565,장주호,남,1979.10.17,유,유,무,부상,중앙선 침범,2022.3.14,127,2022H48,2022C52
566,이서연,여,1975.4.22,유,유,무,부상,과속,2022.11.29,105,2022H48,2022K42
567,성도윤,여,1991.10.12,유,유,무,부상,신호위반,2022.6.10,102,2022H48,2022F84
568,박서연,남,1983.8.24,유,유,무,부상,신호위반,2022.9.25,105,2022H48,2022I80
569,박지후,여,1970.7.10,유,유,무,사망,과속,2022.7.3,137,2022H48,2022G67
570,박준서,여,1973.10.6,유,유,무,부상,과속,2022.12.27,115,2022H48,2022L72
571,최주호,여,1987.3.5,유,유,무,부상,신호위반,2022.8.1,90,2022H48,2022H68
